MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,GB,SGBAUG24,2.75% GOLDBONDS2024TR-IV,      2760.94,      2780.00,      2780.00,      2720.31,      2735.21,                  4675968.52,1712,N, ,122,      3089.10,      2611.25
N,GB,SGBFEB24,2.75%GOLDBONDS2024 TR-II,      2755.71,      2715.15,      2726.00,      2715.15,      2726.00,                    21784.32,8,N, ,4,      2950.00,      2600.00
N,GB,SGBJUL25,SGB2.50%JUL2025SR-II17-18,      2724.16,      2724.00,      2725.00,      2702.00,      2703.00,                   425918.84,157,N, ,21,      2842.00,      2556.00
N,GB,SGBMAR24,2.75%GOLDBONDS2024 TR-III,      2770.00,      2770.00,      2770.00,      2725.00,      2725.02,                   185750.90,68,N, ,11,      3000.00,      2616.31
N,GB,SGBMAR25,2.50%GOLDBONDS 2025TR-VII,      2730.00,      2740.00,      2740.00,      2705.07,      2705.07,                   302916.68,111,N, ,10,      2900.00,      2605.04
N,GB,SGBMAY25,SGB2.50%MAY2025SR-I 17-18,      2740.00,      2740.00,      2740.00,      2721.00,      2721.00,                   602781.00,220,N, ,5,      2898.00,      2552.15
N,GB,SGBMAY26,2.50%GOLDBONDS2026SR-I,      2751.00,      2720.04,      2721.04,      2719.00,      2720.38,                   214922.84,79,N, ,6,      3065.00,      2426.00
N,GB,SGBNOV23,2.75% GOLDBONDS 2023 TR-1,      2820.00,      2800.00,      2820.00,      2800.00,      2810.00,                    61900.00,22,N, ,3,      3000.00,      2627.00
N,GB,SGBNOV24,2.50% GOLDBONDS2024 TR-VI,      2766.26,      2778.80,      2778.80,      2725.00,      2725.00,                   537265.80,196,N, ,28,      2890.00,      2605.00
N,GB,SGBSEP24,2.75% GOLDBONDS2024TR-V,      2745.00,      2730.00,      2748.25,      2730.00,      2742.35,                   336228.85,123,N, ,12,      2899.95,      2641.25
N,MF,CES1RPDP,INDINFOAMC - CES1RPDP,         9.26,         8.35,         8.35,         8.35,         8.35,                    16700.00,2000,N, ,2,         9.26,         8.35
N,MF,CES1RPG,INDINFOAMC - CES1RPG,         9.01,         8.78,         9.05,         8.78,         9.04,                   767480.00,85000,N, ,31,         9.97,         8.03
N,MF,EMOFSR1RDP,EDELAMC - EMOFSR1RDP,         7.90,         7.30,         8.00,         7.30,         7.95,                    56730.10,7135,N, ,7,         9.90,         7.30
N,MF,EMOFSR1RGG,EDELAMC - EMOFSR1RGG,         8.00,         8.00,         8.10,         7.95,         7.99,                   450447.00,55990,N, ,41,         9.90,         7.35
N,MF,H1190M36RG,HDFCAMC - H1190M36RG,        11.65,        11.31,        12.00,        11.31,        11.65,                    16073.00,1400,N, ,4,        12.46,         8.25
N,MF,HHOF1140RG,HDFCAMC - HHOF1140RG,         8.00,         7.55,         8.10,         7.55,         7.60,                    47785.00,6200,N, ,6,        11.00,         7.55
N,MF,LTMFEOF2R,LTAMC - LTMFEOF2R,         8.16,         8.13,         8.13,         8.13,         8.13,                     8130.00,1000,N, ,1,         9.01,         8.02
N,MF,M15RG,SUNDARMAMC - M15RG,         7.07,         7.00,         7.69,         7.00,         7.66,                   122155.00,16500,N, ,5,        10.00,         7.00
N,MF,M17RD,SUNDARMAMC - M17RD,         6.36,         6.50,         6.50,         5.80,         6.50,                   362192.00,56200,N, ,9,         9.01,         5.80
N,MF,M17RG,SUNDARMAMC - M17RG,        10.00,        10.00,        10.00,        10.00,        10.00,                       20.00,2,N, ,2,        10.00,         7.02
N,MF,UTIFEFRGR4,UTIAMC - UTIFEFRGR4,         7.20,         7.20,         7.20,         7.20,         7.20,                      360.00,50,N, ,1,        10.00,         7.10
N,N1,IDFCBANK,BOND 8% 2020 TR-I SR-I,      5065.00,      5065.00,      5100.00,      5042.10,      5085.00,                   187556.84,37,N, ,15,      5400.00,      4820.00
N,N1,IIFCL,7.40% TAX FREETRI SRIII,      1122.00,      1120.00,      1124.00,      1118.00,      1120.00,                  1692089.00,1509,N, ,20,      1223.00,      1070.00
N,N1,IIHFL,11.52% SEC REDE NCD OPT I,       998.59,      1002.45,      1004.00,       997.00,       998.97,                  3026768.00,3026,N, ,46,      1047.90,       912.60
N,N1,IRFC,BOND 8.00% PA TAX FREE S1,      1124.00,      1040.00,      1044.99,      1040.00,      1042.33,                  1089118.45,1045,N,XI,10,      1184.25,      1040.00
N,N1,L&TINFRA,BOND 7.75% PA 2010A S1,      1011.10,      1011.10,      1011.10,      1011.10,      1011.10,                    20222.00,20,N, ,2,      1075.00,       867.00
N,N1,NHAI,BOND 8.20% PA TAX FREE S1,      1051.01,      1050.01,      1051.50,      1048.03,      1049.64,                  7106251.21,6768,N, ,53,      1192.00,      1048.03
N,N2,BLUEDART,9.4% UNSEC RED NCD,        10.49,        10.32,        10.32,        10.30,        10.30,                     1813.20,176,N, ,4,        11.30,         9.00
N,N2,DHFL,SEC RED NCD 8.83% SR. 1B,       935.10,       930.00,       950.00,       900.00,       930.00,                   142511.20,153,N,XI,18,      1229.00,       872.25
N,N2,ERFLNCDI,SEC RED NCD 8.75% SR. II,       945.05,       945.05,       945.05,       942.00,       942.00,                    65147.45,69,N, ,3,      1002.00,       933.20
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1150.25,      1150.00,      1150.00,      1150.00,      1150.00,                    58650.00,51,N, ,2,      1250.00,      1122.00
N,N2,IDFCBANK,BOND 0% 2020 TR-I SR-II,      8690.00,      8630.00,      8680.00,      8600.00,      8680.00,                   129600.00,15,N, ,5,      9990.00,      7625.00
N,N2,IIHFL,IIHFL 12.00 NCD OPT I,      1061.38,      1047.45,      1068.50,      1046.30,      1050.00,                  1586493.93,1505,N, ,34,      1172.30,       901.60
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1215.00,      1078.10,      1078.10,      1078.10,      1078.10,                     1078.10,1,N,XI,1,      1294.50,      1078.10
N,N2,L&TINFRA,BOND 7.75% CA 2010A S2,      1721.00,      1716.01,      1717.02,      1716.01,      1717.02,                   102991.10,60,N, ,5,      1749.99,      1525.00
N,N2,M&MFIN,9.00% UNSECURED NCD,      1004.00,      1004.00,      1008.00,      1004.00,      1004.00,                   316438.00,315,N, ,25,      1150.00,      1000.01
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1114.20,      1122.50,      1122.50,      1110.00,      1110.00,                  1784333.50,1600,N, ,16,      1195.00,      1098.00
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1110.89,      1111.00,      1111.00,      1108.00,      1110.81,                 38373801.75,34570,N, ,60,      1279.99,      1106.21
N,N2,RHFL,SEC RED NCD 8.90% SR. I,       974.00,       974.00,       974.00,       974.00,       974.00,                   175320.00,180,N, ,4,      1078.79,       941.41
N,N2,SBIN,BOND 9.50% PA SERIES 2,     10751.61,     10750.00,     10850.00,     10702.00,     10720.02,                  1712933.72,159,N, ,27,     11520.50,     10360.00
N,N3,BLUEDART,9.5% UNSEC RED NCD,        10.30,        10.27,        10.27,        10.26,        10.26,                    69911.12,6812,N, ,6,        11.00,         9.00
N,N3,ECLFINANCE,ECL NCD 11.85% OPT III,      1007.80,      1008.00,      1008.00,      1000.00,      1000.00,                   345404.50,345,N, ,12,      1090.00,      1000.00
N,N3,EHFLNCD,SEC RED NCD 9.75% SR. III,      1005.00,       951.05,       951.05,       940.00,       941.66,                    49908.40,53,N, ,2,      1108.00,       940.00
N,N3,ERFLNCDI,SEC RED NCD 8.65% SR. III,       975.00,       980.00,       980.00,       980.00,       980.00,                    82320.00,84,N, ,1,      1014.95,       924.00
N,N3,HUDCO,8.10 NCD 05MAR22 FV 1000,      1096.00,      1100.00,      1100.00,      1091.01,      1100.00,                   189705.60,173,N, ,8,      1176.00,      1058.20
N,N3,IBULHSGFIN,SEC RED NCD 8.70% SR. I,       965.00,       964.65,       964.65,       964.65,       964.65,                    20257.65,21,N, ,1,      1100.00,       945.30
N,N3,IDFCBANK,BOND7.5% 2020TR-ISR-III,      4960.00,      4960.00,      4960.00,      4960.00,      4960.00,                    19840.00,4,N, ,1,      5130.00,      4640.00
N,N3,M&MFIN,UNSECURED NCD,      1189.99,      1145.50,      1170.00,      1145.50,      1170.00,                   150875.00,130,N, ,3,      1267.00,      1110.00
N,N3,NTPC,8.66%S-R-NCD SERIES 3A,      1262.00,      1241.00,      1490.00,      1240.00,      1490.00,                  9054750.00,7301,N, ,7,      1650.00,      1200.00
N,N3,PFC,7.60% TAX FREE NCD,      1180.00,      1085.60,      1085.60,      1071.20,      1071.20,                   193746.40,179,N,XI,2,      1209.99,      1071.20
N,N4,ECLFINANCE,ECL NCD OPT IV,      1710.00,      1720.00,      1727.00,      1720.00,      1727.00,                    43070.00,25,N, ,4,      1744.90,      1450.00
N,N4,ERFLNCDI,SEC RED NCD 9.00% SR. IV,       925.00,       913.00,       913.00,       824.00,       899.00,                   457274.40,512,N, ,22,      1050.00,       824.00
N,N4,IIFCL,8.91% TAX FREE NCD,      1257.00,      1245.10,      1260.00,      1240.00,      1260.00,                    25026.90,20,N, ,11,      1355.00,      1232.29
N,N4,IRFC,7.34 NCD 19FEB28 TR1 SR2,      1123.01,      1034.01,      1034.01,      1034.00,      1034.00,                   568702.50,550,N,XI,2,      1199.00,      1034.00
N,N4,L&TFINANCE,NCD 10.24% SEMIANN OPT IV,      1016.52,      1045.00,      1045.00,      1010.25,      1011.69,                   468866.50,463,N, ,17,      1155.00,      1001.00
N,N4,L&TINFRA,BOND 7.50% CA 2010A S4,      1695.00,      1685.00,      1695.00,      1685.00,      1690.00,                   440965.61,261,N, ,19,      1700.00,      1566.01
N,N4,NTPC,8.66%S-R-NCD SERIES 1B,      1145.92,      1155.00,      1159.80,      1142.01,      1150.18,                   547269.60,475,N, ,9,      1299.99,      1105.01
N,N4,PFC,8.20% TAX FREE NCD,      1047.62,      1047.00,      1047.00,      1046.99,      1047.00,                   497324.90,475,N, ,9,      1223.20,      1044.00
N,N5,ECLFINANCE,ECL NCD 12% OPT I,      1032.65,      1013.00,      1035.00,      1012.00,      1027.25,                  1320895.80,1283,N, ,52,      1100.00,      1012.00
N,N5,EHFLNCD,SEC RED NCD 9.57% SR. V,       970.57,       978.00,       978.00,       978.00,       978.00,                     9780.00,10,N, ,1,      1088.00,       950.00
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       950.00,       939.80,       939.80,       939.80,       939.80,                    47929.80,51,N, ,3,      1020.00,       913.00
N,N5,HUDCO,7.51 NCD 16FEB28 TR1 SR2,      1110.05,      1100.01,      1100.01,      1100.00,      1100.00,                    28600.01,26,N, ,3,      1189.00,      1080.25
N,N5,IDFCBANK,BOND 8% 2021 TR-2 SR-I,      5010.00,      4700.00,      4900.00,      4700.00,      4900.00,                    38400.00,8,N, ,5,      5269.00,      4642.40
N,N5,IREDA,IREDA 8.80NCDTR I SR II B,      1205.00,      1219.00,      1219.00,      1205.00,      1205.00,                   192940.00,160,N, ,2,      1300.00,      1175.15
N,N5,L&TINFRA,BOND 8.20% PA S1,      1005.10,      1005.10,      1009.50,      1005.10,      1009.50,                    82471.20,82,N, ,6,      1090.00,       850.00
N,N5,NHPC,8.79% SEC RED BOND S2B,      1200.00,      1195.00,      1195.00,      1195.00,      1195.00,                   120695.00,101,N, ,2,      1714.99,      1160.10
N,N5,NTPC,8.73%S-R-NCD SERIES 2B,      1225.05,      1228.55,      1230.00,      1228.55,      1230.00,                    49163.75,40,N, ,2,      1416.00,      1158.20
N,N5,PFC,8.30% TAX FREE NCD,      1106.00,      1114.00,      1114.00,      1110.00,      1113.86,                   576240.75,518,N, ,14,      1300.00,      1106.00
N,N5,SBIN,BOND 9.95% PA RET. S4,     11027.93,     11000.00,     11095.00,     11000.00,     11070.13,                  3785799.60,342,N, ,52,     11800.00,     10559.60
N,N6,DHFL,SEC RED NCD 8.93% SR. 3B,       910.11,       898.00,       910.00,       877.00,       882.55,                  1228279.98,1373,N,XI,66,      1055.00,       877.00
N,N6,ECLFINANCE,ECL NCD 12% OPT II,      1029.00,      1020.00,      1025.00,      1020.00,      1025.00,                   153400.00,150,N, ,6,      1198.00,      1020.00
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,       962.40,       965.00,       965.00,       950.00,       952.28,                  2003267.00,2094,N, ,53,      1144.00,       950.00
N,N6,ERFLNCDI,SEC RED NCD 9.25% SR. VI,       984.20,       925.00,       925.00,       923.05,       923.05,                    46172.00,50,N, ,5,      1035.00,       923.05
N,N6,IBULHSGFIN,SEC RED NCD 8.90% SR. III,       964.90,       920.00,       940.00,       900.00,       935.00,                  2077158.50,2279,N, ,31,      1100.00,       900.00
N,N6,IDFCBANK,BOND 0% 2021 TR-2 SR-II,      8500.00,      8321.00,      8470.00,      8321.00,      8470.00,                   117644.40,14,N, ,8,      8699.00,      7615.00
N,N6,IREDA,IREDA 8.80NCDTR I SR IIIB,      1224.99,      1235.10,      1240.90,      1235.10,      1240.90,                   122657.70,99,N, ,2,      1350.00,      1215.01
N,N6,L&TINFRA,BOND 8.30% PA CUM. S2,      1756.15,      1755.00,      1760.00,      1755.00,      1756.10,                   523362.80,298,N, ,29,      1988.00,      1529.00
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1202.09,      1196.02,      1205.00,      1195.75,      1203.63,                  2655432.77,2208,N, ,78,      1408.40,      1180.00
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      6491.81,      6500.00,      6500.00,      6360.00,      6370.77,                  9997020.90,1559,N, ,64,      6999.00,      6350.00
N,N6,NHPC,8.92% SEC RED BOND S3B,      1255.00,      1251.00,      1251.00,      1236.00,      1250.00,                   223367.30,179,N, ,12,      1344.77,      1220.01
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1289.78,      1295.00,      1295.00,      1295.00,      1295.00,                    10360.00,8,N, ,2,      1521.90,      1260.00
N,N6,PFC,8.43% TAX FREE NCD,      1137.15,      1139.80,      1139.80,      1139.80,      1139.80,                    91184.00,80,N, ,1,      1250.00,      1006.09
N,N6,RHFL,SEC RED NCD 9.15% SR III,       950.00,       950.90,       950.90,       911.00,       911.93,                    81043.00,88,N, ,9,      1075.00,       911.00
N,N7,ECLFINANCE,ECL NCD 0% OPT III,      1697.00,      1675.00,      1680.00,      1675.00,      1679.00,                   146020.00,87,N, ,5,      1710.00,      1395.00
N,N7,EHFLNCD,SEC RED NCD SR. VII,      1240.00,      1201.00,      1201.00,      1199.00,      1199.00,                    79219.00,66,N, ,5,      1311.00,      1161.00
N,N7,NHBTF2023,NHB 8.90 NCD TR II SR 3 B,      6310.00,      6085.00,      6140.00,      6085.00,      6140.00,                    24450.00,4,N, ,2,      7399.00,      6035.01
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        12.79,        12.80,        12.80,        12.73,        12.77,                   264338.14,20709,N, ,116,        13.75,        11.50
N,N8,DHFL,SEC RED NCD 9.20% SR. 4B,       975.00,       975.00,       975.00,       975.00,       975.00,                     5850.00,6,N, ,2,      1105.00,       812.80
N,N8,IDFCBANK,BOND 0% 2021 TR-3 SR-II,      8600.00,      8450.00,      8450.00,      8450.00,      8450.00,                    16900.00,2,N, ,1,      8799.00,      7425.00
N,N8,NHAI,TAX FREE7.39% SR.IB,      1075.00,      1071.00,      1100.00,      1071.00,      1080.00,                   481072.80,445,N, ,5,      1176.00,      1000.00
N,N8,PFC,8.92% TAX FREE NCD,      1281.00,      1281.00,      1290.00,      1270.60,      1288.05,                   857044.83,666,N, ,15,      1380.90,      1201.60
N,N8,RECLTD,BOND 8.26% TAX FREE S1B,      1123.35,      1117.00,      1120.00,      1117.00,      1120.00,                   223700.00,200,N, ,2,      1290.90,      1030.40
N,N8,SREIBNPNCD,10.25% SRNCD SR VIII,      1026.00,       830.00,       930.00,       830.00,       930.00,                    26400.00,30,N, ,3,      1088.99,       830.00
N,N8,TCFSL,NCD 10.50% PA OPT III,      1067.00,      1060.00,      1060.00,      1050.00,      1050.00,                   169567.50,160,N, ,4,      1150.00,      1001.30
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1140.00,      1135.00,      1145.00,      1135.00,      1135.00,                   590800.00,520,N, ,7,      1217.00,      1101.00
N,N9,IDFCBANK,BOND 9% 2021 TR-1 SR-I,      5085.00,      5085.00,      5085.00,      5085.00,      5085.00,                    20340.00,4,N, ,1,      6484.05,      4801.00
N,N9,IRFC,BOND 8.48% PA TF TI-SIB,      1115.00,      1120.00,      1130.00,      1120.00,      1130.00,                   564750.00,500,N, ,2,      1210.00,      1050.60
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1225.00,      1214.50,      1214.50,      1213.00,      1213.50,                  1124470.75,926,N, ,11,      1302.00,      1180.03
N,NA,DHFL,SEC RED NCD 9.25% SR. 5B,       930.00,       930.50,       938.00,       912.00,       912.00,                   516127.50,554,N, ,32,      1162.00,       905.00
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       949.00,       968.00,       968.00,       950.01,       950.01,                    47805.20,50,N, ,4,      1257.10,       909.00
N,NA,IDFCBANK,BOND 0% 2021 TR-1 SR-II,      8426.00,      8351.00,      8371.00,      8351.00,      8371.00,                    50146.00,6,N, ,5,      8799.00,      7525.00
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1193.50,      1193.10,      1205.00,      1193.10,      1193.10,                   158789.20,133,N, ,4,      1400.00,      1162.11
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1105.55,      1106.01,      1111.00,      1105.00,      1107.04,                  6264259.55,5654,N, ,133,      1205.06,      1025.10
N,NB,ECLFINANCE,ECL NCD 10.15% OPT IV,      1000.48,       985.01,      1002.90,       985.01,       998.20,                   550100.40,553,N, ,41,      1100.00,       985.01
N,NB,IDFCBANK,BOND 8.70% 2022 TR-2 SR-I,      5040.00,      5040.00,      5040.00,      5040.00,      5040.00,                    70560.00,14,N, ,2,      5500.00,      4780.01
